dataset,dataset_slug,doc_id,raw_text,clean_text,dominant_topic,dominant_topic_prob
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,113,স্বাধীনতার 53 বছর । দেশ প্রেমিক মুক্তিযোদ্ধারা দেশ চালানো দেশের মানুষের উচ্চ ও নিম্ন মান সেবা গুলো …,স্বাধীনতার বছর দেশ প্রেমিক মুক্তিযোদ্ধারা দেশ চালানো দেশের মানুষের উচ্চ ও নিম্ন মান সেবা গুলো,3,0.898909374296791
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,114,একটা জিনিস বুজলাম না বিরোধীদলের কোনো এমপিকে মন্ত্রী পদে দেখলাম না,একটা জিনিস বুজলাম না বিরোধীদলের কোনো এমপিকে মন্ত্রী পদে দেখলাম না,4,0.8642682683254109
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,115,মুক্তিযুদ্ধ বিষয়ক মন্ত্রণালয় তো আগেই ছিল। এবার এটা জুলাই বিষয়ক মন্ত্রণালয় না বানায়!,মুক্তিযুদ্ধ বিষয়ক মন্ত্রণালয় তো আগেই ছিল এবার এটা জুলাই বিষয়ক মন্ত্রণালয় না বানায়,1,0.910333028981277
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,116,আমি মনে হয় ইসরাক কে মুক্তি যুদ্ধ করতে দেখেছি আমার পাশেই ছিল,আমি মনে হয় ইসরাক কে মুক্তি যুদ্ধ করতে দেখেছি আমার পাশেই ছিল,3,0.6672722014085064
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,117,Masahallah,masahallah,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,118,উনি তখন জন্মগ্রহণী করে নাই আর তাকে দিয়েছে মুক্তিযুদ্ধ বিষয়ক প্রতিমন্ত্রী । অন্য দপ্তর কি ছিল না?,উনি তখন জন্মগ্রহণী করে নাই আর তাকে দিয়েছে মুক্তিযুদ্ধ বিষয়ক প্রতিমন্ত্রী অন্য দপ্তর কি ছিল না,0,0.5396067421821344
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,119,কামার কে দিলো কুমারের কাজ,কামার কে দিলো কুমারের কাজ,0,0.7298235424960423
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,120,কখন যে বলে বসে সেও মুক্তিযুদ্ধে কারন হাসিনা আমলে সম্ভব তাই,কখন যে বলে বসে সেও মুক্তিযুদ্ধে কারন হাসিনা আমলে সম্ভব তাই,1,0.3693578841280366
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,121,আমার পেইজটিতে আমন্ত্রণ রইলো,আমার পেইজটিতে আমন্ত্রণ রইলো,0,0.2
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,122,"""পজিটিভ রিপ্লাই (কারো খারাপ সময়ে কমেন্ট করার জন্য) খারাপ সময় শেষ হয়, শক্ত মানুষ শেষ হয় না।…""",পজিটিভ রিপ্লাই কারো খারাপ সময়ে কমেন্ট করার জন্য খারাপ সময় শেষ হয় শক্ত মানুষ শেষ হয় না,0,0.666724091103178
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,123,যত দাড়ি টুপি লোক আছে সবাই হবে ৱাজাকাৱ জনাব ইশৱাক যখন মুক্তিযুদ্ধ মন্ত্ৰী,যত দাড়ি টুপি লোক আছে সবাই হবে ৱাজাকাৱ জনাব ইশৱাক যখন মুক্তিযুদ্ধ মন্ত্ৰী,3,0.8653286900155583
Post Election Data Updated With Location 09 March,post_election_data_updated_with_location_09_march,124,United States of Bagura,united states of bagura,2,0.5973033765304886
